UserId,device_token,device_name,device_type
ccl_OqNaRcWS4061yAuOjg:APA91bHW7tgfBocV4xBIIVSH69Q9EB_ktDAOZayT5K4nhvsjdO0xMLIFzC1euHj_7t0uBH8bKtMYKSNAxDuJM4-L4beTbCyxIpZPYsGcKirzCXNg17uGTXUjfgVYtAhrASiay5gtAX2D,Xiaomi Redmi Note 9 Pro,Android,
dL02ENESRwuo7r59wtoxl8:APA91bGPrA85INWHWKc6D5d5nQC_I6ErYNBcgCQittwxJYHckJiEjLw5SeNkQS1eVQrMKscKrIJZVKkRsJb0jesu_vZcPV5gRqCyLBekKDX25RzrneUSx73PIbRybLTV6MCjLJYAlfF6,OPPO CPH2371,Android,
fo7h4LlXSUCSiJEVz7I5zE:APA91bFF8fVJy7Utygf96-1iAY4-BYSc8uC-GczIvl1ulGZ35zDbVGPSHGsX9LFsQ3iiKSeTdYhMozBpu1ZksRtQXnxb0jQv6VH9YmvB4BJwYSxCPUl6iz_14xM26CC9k5xCMFcUAnV7,Xiaomi MI 9,Android,
cukQrAzVQ1-Y18Ota0_iFc:APA91bECt0p6wO93UntGh9GXF-zfBuUU0FNhktcJY3An338j52he15zdKq4nkRDPQN1O7vsszLyDQ6GHNK_qT24nN4795oqsdixBdcQRw3KVU37ppcNAQTfcXk1Bia3Tyg-4WSTa0Wex,samsung SM-G780G,Android,
dXYX_qaJQMifvXBmx65wUi:APA91bEijnDKvRpTxCpBklVJJPheLNi_aDIyzNYW6j3ssKvAAHducwso2_dcrjEDtPOaXTXjw4fk4-6RNpEtxo5o_k6mqmFUuq7f0KDbDU0FZGyQknLPXMzjWQHPt2E1Rv6gTSHL3beQ,OPPO CPH2025,Android,
fJsPcoGmSyWELsvhcTK4BC:APA91bE_ze1zINF3ZGIozqHlxlc7tYFHTaNi9wBwpESTslPKbRZhi3NpWk6Xdc8KVX-_EWuJyXqZBkK1t7Ynuxx1qgObhuaS4SmuEk59q0JohsmyR76btfZbjwqDcjlNyiKLMj6L1jLz,Xiaomi M2003J15SC,Android,
fU5LiNWLQWydkHOSeeLooo:APA91bFU2BY2DmG10xcTVOpdO7gjzrNn_kkwWNiShW4YKENN10LMFv9gPC-elPZNobS6gMI9X6K7tpPtXqhgXdasUWm3HUU--J0xoiPdLDbdY0MjCtzXUGW7-GcO7UqFJZo99tmSD1T7,Blackview BV9900Pro,Android,
cCXVToJNSw6VjI2k1holVR:APA91bGgpBxBNGS1v7RQS1ruzNlOvHJxpGUTktkJhHm1YxyXn8s28-fGliGnAEUysLy46Nnt9aqpXjgUmk3_YsSLCTIS51GH9vuUVxS5hqZZO07G-pJ6D30W5bQfdE_BbKsrszL47KS1,samsung SM-G996B,Android,
dw-Yh5PVQ7CAxHQ2OszwmY:APA91bHDzV5x94C9DMDNyvoGptIkM8ArLg-FrYTeyjiuup7OUra_FMQRV2Pr_OB-Tv0yiWQhSNn-1m_IYTHGq90vNAVozFZEP8gd1YYni4PpxuHh9Ir-UH_KoHO1sP65ObnZEoWEW44A,Google Pixel 3a,Android,
dpNTVbBaTcKrCXq3UtEq2G:APA91bFC5U2kImc-3oiZpoXk7ItUG5iLhjfqfPax2gvqUoWmjUxX-7GwyNIYyUzt2kpyU7oBfShRcMOZtdIg0s2N9eZhymz0AMlgYxIRo5WL3LFRlvciL37QAduAcw7No-z9pFB2fsnk,samsung SM-S906U1,Android,
enMokvT6SfOJ53aq_Qmqe-:APA91bEYSTdDZgmSLvVW1bCTQ0zodQ4Tz_GiBQnbH2YdH_TyG12u6XHNBjm4OWTWz1amUN3OMQFCPsLcQzDxaG6b_LOwzaCgcubt2lruLhYATfN5S5Cy5t-fJVgsPBahg_3qNSJBEbJ-,samsung SM-A325F,Android,
eyAk9UH8SImjqRvHTSYbCw:APA91bH0tZwX4k3DgdHEThThyo3ZDHaQduFWS6ir4S_HDaMqPhkKeg--YCJmq2IISe2EVqvCIj5Ce-csgDC7NYkTK4dZJDon853AmIkmrX2ruoKc7u9fFtPXjdWh7knPlRP8UIKrEqex,samsung SM-A326B,Android,
d5E9jvctTQe7shuBuQFyij:APA91bF7CC9wzkWDkMMKUYTmSKlW3PaVGR2qG0yKlzattZT8b_dkXHSaDJx7myrbuF90oXb217RcD54cVzWPP8xfMtnwdNG-pE4XcGVvzwkFapKRlnBY2m_zer8n94PZNfeKMiyq-Kv_,samsung SM-A405FN,Android,
eR7_kOa7RISMAZJHqPalC6:APA91bHYT6HVVzdTT_0M5q05K6LKDc5ADGcTT8layjUhXeXIst4-7iDjHMca-qHfwToorekmffRudfla0S-0jJAEEUqOtEfveXuBwAkvBbiONPTJMFSfFYY4gnA6v-mMmKt0sYde99jF,Xiaomi Redmi Note 8 Pro,Android,
dF5eRmcrSS2Ll0-9dO3bEi:APA91bFEdxjufkJIUWWBMyhEMnFTo6Qbo3x0g_9Wa2ijP_O_geqV8uvE3seVGk8rQVuIPjrMnOFAY4A4aROYRt5lHJL09y_CPGE5QlYVmwXGneNL3xhjdm93-6PDlAP2O6TiT2cmGTST,samsung SM-A405FN,Android,
c3AcHK9JThWTNbtKMYt4hu:APA91bFd_W8qyDNwcfnx0asvZsC2Jg6f_DHACrkYdlkqnfyZfSO5vXTG5FMd0LhmgTfqccuKIKeJyxlIGQA0g5MjhkLrMUuzDyRwvp6UB2ry4VftI7xLKLQV_oHUdoEbvLI3ifGxTu2s,OPPO CPH2025,Android,
dH5XldKKRveLM8WnUoXKI0:APA91bHMRGyFH9gm7cBAPeZpNo__Q1MG3ZhMDGQpNvC6sCGYAnVP0i-PGw4Na5qZK75nL11XY51WC6rNU-LPZYoHn2jUocXVFRSY9MOGlSwTvUMxGuLnwUZZYvCNmOzVQRhyV4VJc7GJ,HUAWEI ELE-L29,Android,
ceRsuf9BSNOP80t73sLXc0:APA91bHhbfZVC_rv_z90JKe8JMLVylj-JoF9FRXmtutp2Yn8SntqVfUOQaFkIxZSB2emxDQq5ire4Y7qGa3S8pKZsotRwaCLJSRcdJWw3uR1yk3jmwmN0CUrNOEC5kBlIegkSiuxGLrg,samsung SM-A528B,Android,
fMGq-95ATbqJc3rljuFCK_:APA91bFQ3FH7wal0_lASQ3ZdYfnlJeuJIP5-Q0VoUCHv9csW7thgXiiNlHhGJI71fKkyKlMePkroBK5IpBRlTkGCW5VFLOWJgIuzeOts42MbVwkzMhc6GrngQweehlD6VxTtdAx0NrAF,samsung SM-G991B,Android,
cQRVRV9US-CxCmumOByLxC:APA91bEB1XFxHijQd_zaRUbQfQNyEhN4Bn2OpC6WbqxIu2y8Xz9dCDLeKP68s-Ueq27jWszAPqRuMxkuRz-BeXMMAkNRMVnD6Fdbmk1_p8BNpQw1cKKnzxiYnPDpE2GQOSUUrzqU1pBG,samsung SM-A520F,Android,
fV5_hA2lSlGBsQWy00BZ5f:APA91bEDn9Op8CeHGwH3IdGNQLzEkzwbjW7XajmYQA-CO3t-sefUK2qPO4Ucul2ysJD5G-HXSMWAPmgFexrQr8_2W73Zk0BLXe5t9xcylQ0qGY8vqh4AsDZFceonwLEbqzgypH9M2epz,samsung SM-A528B,Android,
cWnWt5QMSQGH-i_-_cVEyk:APA91bHY-CTzaEORBZRn_F4eBXmliSzj6DgODkRgDQGkeabG8tkzYZhgpOLT9NE5tSXfQWGOliTTZgEng2zx-O1nZeerWQ04j9CYwFZ9cJDXm7tOpCnZgouZ0EdPbESzW9psiFlty2D7,samsung SM-N975F,Android,
e3S3I9WkTOSPQPDuIFXtMa:APA91bGfK65k-QzKKvnnPMtmnmo3cg2vNr1cMxeYxOMFcr1LiB7QiJ3icldSYcT1NNqwgYXXD_8gYGesFCNDJteRU9AVRja76UXR8h30R_gnS4yImj-HH3RF_AGcG7Ft2v-K2D1tR2XF,samsung SM-A505FN,Android,
eQFNQhWxQruu5Qnt8iyHjy:APA91bFmAsUDdlMtafzBmlQ2i1ayLvHBS41qF7BRSZmMrrPnURUnztP8AFRIDhIPgQjskXEKh5fONeU805nIEiEv8sYLGq6fvr7kh5zY43OTjSszDvJdQsL_pOMQXTic6PLydRdX8xc1,HUAWEI ANE-LX1,Android,
efl5eo0XT46p4kUL_emO9w:APA91bE_oUd5uu8T9XSxXBjK1DXzYHJD769zW4wNJEQjJFgUFT_Gd9Cm2JOYKOYjLZLdqHxecm7JeFQscctFY_PWK72A2FFDcsmu85Rd2EvlntQe4B5ZuhiX7ryT11L3tsIUPGclDyhU,Google Pixel 3a,Android,
d4g9aywZSLSI-CUGKZ5_4I:APA91bGwBXQQXrzMZAPrXWPLlblpJjRHOMV5VSkdLhZrYN0PaYzb5Hbs3brSzu_DDokUnH2MXnJ_1h_Ty05xrgXRazFJyD_cujx67xXm8ggHK_wDGdUgolCGK82Cw8UNzomw0D2HgDKG,samsung SM-A127F,Android,
eoqGYtXcQj6cHl6-kJcytN:APA91bEdos8t7D4aL5YtBVGtCxLd6JPua2sYloP3cnrKrbscc5nUNs2KdIuCcriqDa69ki8yaxfuQYWW-WB81aW8ZmmuJlxOLTwzTS4cK_l5pJPA0frkHEqQ9H2dfYPQdFAnZrt_KMGy,samsung SM-G986B,Android,
cjcEEOR_QLKlpM2rpWI28h:APA91bEYGcKsuvGbDQnHg049MRtjn88yHHHPCI0sQ8KmCNndE9sv6jaNHAAztdO8PrxRot86J2Ggn2DsL6da0kFKJhqcPEFgHeUjNhtJjvzjbxURV6nHsg_rlieYT_w4kgPfwHl39tkl,Google Pixel 4a,Android,
eBAzRrCuQuKxKnjjXxHOkL:APA91bG9j3ckG0DL6H9KxFWt5lcm22U5aTvHtonrc_Rc8tfDak37D6IdakcbnyHDcvBgLjM1A6MBojbYOMSwic7SvJ663PEGchS3nmRjsuPHYhTHS_VfXIxGs9higlqJ3lQwHj1kltIY,HUAWEI EML-L29,Android,
dSVzxq9SRfyLEI9R4kFaap:APA91bHOBYsznlIHKXCeCIUkWk8XpRW7iWTC_Onl8PFMifupBNHXk0-CaNfaa4XjFaMI0cWF73lUKlEQqfPG3gkk_3_bLq5Fzc4sqJysxRt_38K9NIHKFyhCqIBvfclyJlG0D5uXHedY,samsung SM-F926B,Android,
f5_I8dQOQ-G8a3zlEB85J2:APA91bFQ3F63HpU41cwOVUtjD-JRUySYZqxwKQk2X5PVRcZOA1-LU2ZZHrC-W5w8feNuR_RniaJHucnu5pGOTNQIRq1xLFPzG1l7el9T4Sv6KMUd0qe8DPbi9BUfcAocQByp2Qh52s1P,samsung SM-G930F,Android,
cf6yLa1lQPqD_bTzSZNRul:APA91bFEbjxFAaGqe3VlKP5pmmtCMmR3KXm2nwNb8YVJfC9BIib-0VMM3YKHcKSgbQE1uBDcSlEOhsvT2Ivm9xk_uqe4OjiqNCME_8kODW4jsljkyNaqAXBRgXdvWP_5jQaGNjN2mSVQ,samsung SM-J610FN,Android,
dBxZf6fsRJOo3DF93u7dM5:APA91bEwihJi4vGwKNzAWADerW4bpZLmenxRJRWMRYQUrUrWMCcNqViDlmIa7F2Z9SDxw1mizigSjTmA41be9Ytfl8cDE3dtXc1IzEVo4oS46MA1EaGqj-UnsQSL4_uKidTlSfhHisYk,samsung SM-A516B,Android,
egUG7SUiS3y-dS99NASNsZ:APA91bGmh7xssBfWn-lg-f6IovG_d4IuWGVsrVxg6IlI4ny8TKrFZjqKLLnkDZ8U4v2NP-969eyms0naKat47B4cZ8DA8R5zmjC7n_mNMMyfF8aVVA6F6wy-0PGB1FLTXiYdhvXbV1xV,Xiaomi M2007J3SY,Android,
fjwr076rTBeTV7qm-i6Z8N:APA91bFznwZfI6bI696nPIudg_J7FCvqEtwpjaoGXebJiVyfY-KhLXj9SJnqFRUH_ScvEa9Bc1jqh9-fZ5DcxdrzYLNLMRDhV_Osgo1RZgG-VErqpGLqtNQCK47B2vAUCYf7u3aX1cQX,Sony XQ-AT51,Android,
eRL0PIPeSL-6DmyKnBdVM1:APA91bHmj8faXarrkzvWHpy5Jn7WQMPro2tFDAkcXcz6yIZ8uzB9QBOB7yNO5_A_kEAMAr5kes2MDjpKjYPDoiG5u3D4tMLTLdK9dDL29NYpIvtPCM-XrjmmBnskgn8adIFQGpvHsmG9,samsung SM-A530F,Android,
fzumQw22RBuHBkOWBE-60Y:APA91bGY8HEI68bMzrkp6_SrLE-14aTFCcqmJIDBy2hyE_l1Qh5ffewEOKleLVMAvViBix_zMpeGL5XVT8LJTSPp3HTwnQyw8v4DM1Tih-EBcnKwKh1XcIcM9quqRpkySsHyiqlcpen9,HUAWEI LYA-L29,Android,
dP2G0wXZRG21pHKc-eWex6:APA91bEcxZs4pA0KBt1thYpV1YEHqGBWEA_BJecYzI9E2Em_oflq9SAM4gQ-Ael-es1t9rEYm6wivBeDO0NPsQ8lo9jrj2FXteY5X45j651DaYe6AD-03YI_TP62r1ISy3t68I7eqBnK,samsung SM-A217F,Android,
dsEgL6w8Q8O70yVEEvQRnd:APA91bFFw7giiDmVUWmtKOwJBKw2-UDIHXa-wPuwoWtg6tWIk2aTzM3etFVxYI7IsJjSxKYrA9KAGu8Ds65i1SqtNa93rI_MlWSJHT-gAEZeKzZpY4jfUXxB1yOeuQzu4yU4MhyEUkNt,OPPO CPH2089,Android,
e-6-oyhxTKa8w12TDR2t48:APA91bGzssr2v4lXoBfyDThomkRMhxbyZS74xUQyq-iKhpTbPc80DrlrIazXteW9kR3JuFgzbVGrlUemrZpD8MPauh63G9SIPGBq7Xp6gahAbrokERlJwmePtirnmC_s--73c_k5en2_,samsung SM-A127F,Android,
eOU7UErnRg2JeZ0KV0NKte:APA91bGD0M_YMzehD_28f9MyJUIEauZaMsLkxpk-vsdRP-XBc4JD3QTf5n4rSL9BBVziN-b_-WdEToBx_OR_V9Ebiy31lag9xKl0FqCokDwOGHBAKkz4BaOdrae1ftskPhhVxl_rwtvX,samsung SM-A320FL,Android,
fJATwC6KRrmdo-eQmxeMvj:APA91bFnBztM78OOmxBpHANKhMQnkktjBZq_CLSjr1mYiatthXDbj7uZQXTfegrpKLtqDbOL1gigNPiPu7d13ioEjxGAzuGswcfB2b2JPebH2eNsLOd-OiWMXoV1v5q7G3xwIN268CYz,samsung SM-N981B,Android,
dO8E3v7WTNCwSwX7UwHM61:APA91bHQ5y_AThXuYl4rbEYJA4qy6Xa-eJB6AE4RrVxYvqdkeATiYVsdNahvM7FzZFECQL_-oDT0u46mJcDzDc8keMDrbbPVti-luUeubCYeiWGU-plv7TeOV5pj3cGjziJP_ZnnR9jN,HUAWEI COL-L29,Android,
eYc057AFSCC3lyMONIrUYE:APA91bHGqzPuAGwNtDcl5uNPBQ5n4GkH1y3q6ttRqCzLjdJppnvQYVO6c8ge_D6A3M6l98Rsl4yVWMwdrwnwt8uKyvHEhGaj8uDDPq9MLzpncN_p0GfsX3y3zLH6q68qqHhwS-rVZpZC,TCL 5033D,Android,
fKO-pAkxRXm_i5f_K-vY4M:APA91bHeQEkjV4wxcN2DL0WNKTP6PRvOs2Ej1YaJWH4a1HSo2p00i8OqG_jIr3yBUpVY5fuiwivsJDLSzDf7RL2OHDrmowsNgSnC8rH-ugbZBvzfEXNyck4y-Xy_8XYDKgKIBnoV_MeZ,OPPO CPH2135,Android,
f10HHB3TSTOamjkatNofBx:APA91bH-zC2IAHXwuT0Wq_lSyORT-Dj2f7-lkAPAcqb0pTc7I7MN8bTX34n9d4LK8JdidbTXt58pMrqNypOfSBRx-pTpJzl2uDKi2YLkKO-_W0AtztAzo0UXEtaMecowofxv1LehEZmt,samsung SM-G991B,Android,
ebqrWBBqRUCoDfgkzHzEI2:APA91bEDRxTG2s4AOr_N6zq8QZ3fsb5X4pDbJijUHe1DAYAgb2vMkD5DF8ot6gsiVt_18sFtrfOVM1dKxxUNRtiPmo1zIz1TBzV_sQxAlhRjk_L9-oDiOIr_ZngIMuIBVSsCyMORo6rV,samsung SM-S908U,Android,
eMkaVYwoQO2E-MIhNyDYHs:APA91bEgkfq-jcDh3ugmUx1ilYk3fO2pomvHqckN2F7P9e7P35DmIRbpHBh9Cx3Jh0VZVCOhzfGN-bUcykJ1rOrdWPglwQm6SVuL_Uj9hGUkCzZ6Kv9ZQ3m4z6LevcVxq-YHMgPXz8si,HUAWEI EML-L29,Android,
cQ-SU6JUQJOkn04pIHJ64y:APA91bGmRLkz3jm9E1T8iYvwOCFMkMbOkpLmh5Pcjl-oZt0Z5EvvgNZ7izcK9F0rERXVhqUuCsVt7BjBQlyh9oNOPcYOHZbTb0_KGa6RqQcAA7x9F_gw_pQvBFTTSnOTxfwP6zW65ijd,samsung SM-S908B,Android,
eupiz4TlRj2MaWMuQKtFdE:APA91bGLq5mSZKafYboHxnxBhSGkmZ2vCwdL9BHGayFukENSdM2x8y59odfYMZBSTlfLMsGLDrnDD-Y4quzgNgaOpMGQFuesBd5qhmtySutaGJVjBAR0YAsbWjpXHqcxqkMJEceuvpX-,OPPO CPH2065,Android,
dm6LkZ2HTRO6hy-xedPigw:APA91bFbcosvXumAaR8IEtJwIQcCF6zXpmcK9pCtk02a2eLw8mSGoxIeqK3x35fHhrptxr5PQCBelARwMO7PTkv4tnr4Ad2oZjMTbihqs2eqy2O0nthM7dE4qrMHMOw_XlBqMa6D6VA8,samsung SM-G781B,Android,
cBmnfz2VRAGxcu5kG_FVrV:APA91bG66FC6CoOI2uVlYA1NMPvQSQrwsOWfIdjK6qzXGcJ6mqGHEXDMpjLVrW1QK60j4OM2KMHu8BwsZ0HDYYHrVz_eTHoCsOVJA84R8JDTvFQzWVTeUA7nZjjYvcOWrkKMavnBp1L0,samsung SM-G960U1,Android,
f9h3y-sbTZqCMgyroT0OIx:APA91bGLdloSmGdOBnDrXtcrPrnPwRgTOkno_bgnyFNjhCss-zmh1v1tPWGmvGzzjyJvqzRzPKAdaYcOC8Jayh1bgk4KF0tx5B1-1Uxfg2V0VOkbh9p7lGMn1vPzixHo0okbobRHCLiL,samsung SM-A127F,Android,
eoAyorXSSJmoMmlFLEmT0B:APA91bGTdf3PmP_Az7F37fWjWpFM0rdofKxsD1zpQB9gV6w8di7FIgzrXTg8P0rUiup_zwjxpLuIaRpwmuHVy1wAv2cUSplvneuf9y254XLj506vWYB8WJy1FmZHlApiNKb23GYQFFN6,samsung SM-A127F,Android,
eVu5Wnz-SmKbUwC206_zDp:APA91bE4B0Mw2zNpq4c_10suzdOuHzCIGlL8fHxou4HrP8CFh5BCsjqEHo1Dmqui1QPnh0IAOdDPxjespwWjnmcUuWoM0MyYoSxF_3gNn5szHrahLIZyRBTr5T8PE3WbQW5gh7BRjiA8,samsung SM-A528B,Android,
cxR44XlCTUOKDqyEzT3PJ3:APA91bFojzFR6PqqDGtVGe8pUbcUi4d9pOXUcrTzpYiqxwdpJI6bbNXfJdInJvkBdmJojyt3yzIle_pg0dV8xJbt8weHaqUfzDbscyKRoDEQ-ajvoYtWYnYCTTb-kZ1PcWQN2Bj6n8Ff,samsung SM-F711U,Android,
dLtd5Sq5QVCd6cg1XCtsjW:APA91bGRgNNdUhm4BjqseugDYbgh1kyREh-kBZnO8OBbY5zDBEjIejcssjxKq9CoItsFrBYYumzISko_Q5LLMMxADp8NAvcNsfvWgiZumZ3WFQ2LY8-Ep3bfsnIWZp6W0C3KhNftHnTc,Google Pixel 4a,Android,
cmoIGt7WRLqfAhM7r5RCfT:APA91bGGPvY3AK0uLmVPqezHVZ7yzplDpFS80LxnWwuuYTRmZWZ5Od5aEuNskALncLf-PVldI_NNgvMScUgF8yPkcW7JfJdb1W1CNW2qAoPjl7yfJYurs3qCShhjurnIt9v5HhQdD9C6,samsung SM-S906B,Android,
dpUHBajxQW2C-vMb6gmWFS:APA91bFG6HoSKtJoXbZ4Yhb-QYEitIMD5_iE4drUGA6-WzzY2TP7RuaDS37LJkavblj_DxQzQYPXKK6ege5I_x25c3uxAsWr6kgp45k6LN7KPEdCO1yWfplShkcz1RRgTneA2M_a_jiv,samsung SM-G981U,Android,
c4gS1M1gSIOrE315nJjdw0:APA91bESRnT0JW9Gk-vc8QeHUQfmcUADhzvqiYVJDTYMICdwIlsTLUcgl1iTRndCMNGXCT2sYpbynC4qqps0d5LqtT35aWR29vNsvgSXmzcPLuWENYnkuT7Vue0Cr6faqnw4sAKrf6z8,samsung SM-G975F,Android,
fCKWJMqmRcOBMseDSUp0pI:APA91bGP5sesj2URFJvTCsofSEIPQfXDS91g5dD_-wfulyerCWzKPkZ73ELDrc7Uv4XP29awGSWryZfLw5q_aQc_76c2Thu-xRuWyhHm1QEQYHiWnRV7xWOJHjpTJ1dVrXBauqyiiR8X,Xiaomi Mi 9T,Android,
eJE7wFz7T7SIr7oOKpaMjF:APA91bEaXkuPAHw7BruPsEjyC-K9e77j7SB9hgQFD4ItEZLeeQrrF5fOuQQ8tzHSZdQ7URkMWe4lK91KIEbosWxs2B29SpIX7fFQ7XXqmDnQD_elCC14L286VHkA-y3BIv0cttj7doj1,HUAWEI LLD-L31,Android,
eAZEtcklQFK1O3f6s3m_Aq:APA91bGAdoNnPL2mfHqvXtzVu022BkBa2XB4sRQ7mGKR0Oxi241H5qeZQRt788eDapaXXp6vwN-HUJrbaDEEmc3WbfFm6vMmlaAEk-MhNhEQ4b2zuA0_OBdBDi4vUU1MdS2Y1xYp369O,samsung SM-A520F,Android,
fQ9JS4ywRLiaQavx2Z7Gtc:APA91bHFzrSyHgfABzKcUEseMbiLWT-gh7yVD1zSR8X5uoePnemcEnv9rt8Od8q3vkmVXllYrIK-LnRgZAJE7dZfT3nGHkxGTEz1uWDJfrdsfSFLb1p-hg1k55OqcbC6vyXDORdyM7b4,Sony J9210,Android,
eXsqY99yRIO2Cpu3rxo3gv:APA91bH6T4pygNooAF25Q-A4Xda5egdEc4pGUQTipUn1lSIRwb0vOpqzLHRbFzJHARmLPVhMZuUqFuE9YFj8vjeNJBheHowU3h-5ABhsmtJPJXuQDrdP8Pzl_MPr7Bk8Lk9sdZXGIGir,Xiaomi 2201116SG,Android,
ebINnjEETqmdg48IBk9ZN2:APA91bHWefpwcYfvGSG4Bp7h9ru-J5ax28Iq7D1DRO3dxQyE6tsSPB5eBkjflgmL-eeGzDA8DdPG3S04qrYRNgVSizdg8jLVX6d-CEVVnDoB-tlk3FTvQJS8-gRxkcU_zADQT5u50p_O,HUAWEI VOG-L29,Android,
fQJcdt6iQ0WXDbtbE5h04H:APA91bE-dj3NManuVl8MIOZ1_1lEEHSPHVlYo1Ch-q9LNTUSn5j8GpqHhJ3tM6TuaJ9GyR56g1-Fk8Ld26LRuZNFYwvrGeCY-4wcxXwFo8Vi2tme6mWeoBPNM92ni1I1RvPRHYV8g_h1,HUAWEI COL-L29,Android,
es8Mm4QcS9mlFtxFkoaCX9:APA91bHoAOgpo3tdWUoZT24RnCdWUKcS8WSp0OWvSN1DlbxfGbZKERCOw1j7NDQ0ReIPjdJKS4zzUveBRuA3R9n7ntPXqzJmSb8b44sZafhOGHH3t8sRQDhZeswvMHfFJvyviSPHVto-,Xiaomi Redmi Note 9 Pro,Android,
fwVlAFF2QGisHGdefBLDKe:APA91bHWwfvobAG7uSzj9oBe0Zmi-p0h0bN97DRy9TAfSdO_NnpC-LlFlkTIaW83XhHPOSOb-7M1G5eRTmcMWgj9z7K0W6s60NIJwcPESUYfY08wj8Dr5AqkpsE0tHs-410KrsKUUS5u,samsung SM-G973U,Android,
eteE6sURS9OXzbVG7OZk6a:APA91bEAo-FaIFjoZY4w-JTc6rx9YonjQD1VkWucjpCY-ciMFE2U3FS97z8YkxaUzXsi7Y66jfy1X6uYfPbiVX-v68IWORPnSFkOFxsLP3EE0IGtZ-VO3D2Iz7Xn5-1bk5zkGHE4_7Pl,Xiaomi M2010J19CG,Android,
eJP-ObTSSfquhIyK1RiABr:APA91bHEN24snZN_A4aPwqQ8xCP4soZqVBBEtfAH2lYuccxQYXkmxdEonQIL56Aryo1u7HjXyZ-P6xZNiZ1JowrVI5kkAlkxJIvhPLvwvJmPuyL5lMW2ubD1wmVDnRTVyKOBLsLwXqwb,Xiaomi Mi A2 Lite,Android,
eyUzgs0wRhqnl5syDZ7zlw:APA91bGFuPExsfaQsvk3Be-j2TodoHyryravgfVHKHJ-RvKJzh2ApFtxETk3RM38tzGz86a0zjgPRvVa9XH1mSFVUbrL6G4UuoR9lDCcafZUorqRbd889IZrrCqH2B2EVPN0LIR6IumO,HUAWEI ELE-L29,Android,
e1DcOBKcRLqgOu32sQFObM:APA91bE1QddUEKTdrH-OKFbovFTaihUTIdSn7UAjyXZhHMkqCqlCqJ9H-YaFWx8lbJ8KMdQ1zyCyulpkyEyzuOm3YB_jaeAV84cB68pbBkDee7UqoZ6KmeHVdQybZaFK4zZTjj1R1NkK,Google Pixel 4,Android,
ftg4BflfT3-99kYX2BkC--:APA91bEhcWH74fw9QSNxQKeCaF13b-ENBD22IfJQxbwQJ0jY-3NnmqnciAiyQGNgtGQkR7EVN7IzJqQLu59xW_vD352SFH-aXmF0FwmiS2diZXyIUwuC4Ps-fTcUub1TT24VQgnUlq5O,samsung SM-S906B,Android,
ezgxb62HQem_ZwgNpXgA0i:APA91bGyjJQBkBATu_xPluOe0M7ChXSQkFug0u-x5Vg89KJmUTraqyUMIe5Pr1P8V8fPfZQrieosH3VnGa4Tv-lZaS9T-Yd24TdrpjZiJNJ97er_18VfOcadGFp7ZTcFpBXiO673gomr,samsung SM-G780F,Android,
eJWgkmgsQRKJ86D2DGafLo:APA91bG_VJdYbWv2oa6SiOy-64uVTb-lptWu9nD8fUKL76LzPOOHS-TC6UIrgXYOxfXbAPpwVIJyVAioMbNei-IiTtYRzoD9NqqVLPEZko50O3-sQx3d3W-j93u9CqgPGuVXgCWM0ZrY,samsung SM-G991B,Android,
eB7pvyxLRq6Mjw64X1b-30:APA91bHn3hcY85ETqt7ec963wf-YZKsH45vwcpIuyOKzfekaFNd3Qz62g23O0T4CnWaLCa0AIxEY6fOeasobJXSliJSuhY0oJt6XrLXXwUQFWgN3-wNO8sMC0zYowDU-sdKKKNBCFz-H,Xiaomi Redmi Note 6 Pro,Android,
eekTMiUXSgKlYohmcnYDkO:APA91bEho1Dm8AmjEYoaZ3WbiyAeUGqBtAyD3Dc7Q_uk6JBeLSUs8MrtZAYqD3WXX1fBgwsINlgke9ac-ZUu5JW5bNSCV9ISmXmFLY6CIVcZ30ZPKcoUeWPSNKC44oSyHUpVHDsbiNxN,HUAWEI EML-L29,Android,
ekcWabj2T6-0A-dAp5jbNA:APA91bHg3NLVGeDdiyQknDL4ZQEUX53EqAg5oxtJTS-Hi1CPdDdzyOQBZ6d5cFwloWHdXTQ-zACcyk6pvoNQ-GOFuh30rB99UiFAzpW2duW2_ALgmxUGToRDSiomfe8EGCGIVH5Db6u1,HUAWEI POT-LX1,Android,
dlHVqLMCQGmL482KB8K5jA:APA91bGw2dZrdP4rRA3Eo5DQQS9DDE968YtwuzpBMDfnvnplDOkJjwthO4X8amnfvKbV3t8Sw2oujxcXFNC8mq2xCFf_huRXkOamfttPHThYTDsO5WDK1pSsSlgR-11uJzjdPFDDhSHG,samsung SM-G988B,Android,
d8PzeNhKSa-yy4bUBEQ5_u:APA91bF31FHFIAQUvknGK7DvMCmlOiyixqBzGzhY5Nz520hqlUZ0D6a5IDJ1yD5IYJc8HiIPoPyaRT7aXfJlEd2F0t3ZY_WkAHvJtgkta5GfaF5LVYoNtOGDqMHj-H5YF-WFxLI5vRKk,samsung SM-A600FN,Android,
fASMQ82bRaSJZeAaxRND4N:APA91bHFqWgvqc9m3rZXkjt5w1zrSS4IoRZV-MXuOm0F0E8klHlAj7_wZeNbOGZEWxlmaItwB5AxHZKrksEAoGdSXlvww2q5gC4UnTSa-qbIX5EG5KARNcUQU5NzRiRyIE706oRw2mMA,samsung SM-G950U,Android,
